id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
1180,Violet,Ward,violet.ward.1180@gslingacademy.com,female,False,6,False,2,Artist,83,63,84,88,75,68,100
1181,Sonia,Grimes,sonia.grimes.1181@gslingacademy.com,female,False,0,False,3,Artist,63,82,94,80,76,71,71
1182,Aria,Bridges,aria.bridges.1182@gslingacademy.com,female,False,5,False,2,Artist,71,68,78,58,83,78,81
1183,Sonia,Hawkins,sonia.hawkins.1183@gslingacademy.com,female,False,5,False,1,Artist,75,65,79,76,71,66,85
1184,Sergio,Kidd,sergio.kidd.1184@gslingacademy.com,male,False,2,True,2,Artist,88,75,62,84,75,67,98
1185,Lindsay,Boyle,lindsay.boyle.1185@gslingacademy.com,female,False,4,True,2,Artist,76,73,86,88,83,70,76
1186,Luna,Wheeler,luna.wheeler.1186@gslingacademy.com,female,False,2,False,4,Artist,93,90,67,80,90,95,86
1187,John,Freeman,john.freeman.1187@gslingacademy.com,male,False,0,False,5,Artist,84,99,83,93,91,56,82
1188,Julia,Hansen,julia.hansen.1188@gslingacademy.com,female,False,3,False,2,Artist,81,81,89,89,56,98,81
1189,Bella,Johnson,bella.johnson.1189@gslingacademy.com,female,False,5,True,2,Artist,75,77,83,64,80,82,83
1190,Leah,Watkins,leah.watkins.1190@gslingacademy.com,female,False,2,False,3,Artist,71,85,85,100,66,88,89
1191,Emily,Meyer,emily.meyer.1191@gslingacademy.com,female,False,4,False,0,Artist,100,51,87,74,72,60,79
1192,Nora,Phelps,nora.phelps.1192@gslingacademy.com,female,False,3,True,3,Artist,83,92,99,100,88,82,70
1193,Leroy,Weiss,leroy.weiss.1193@gslingacademy.com,male,False,5,False,2,Artist,69,64,72,88,74,69,79
1194,Marlene,Smith,marlene.smith.1194@gslingacademy.com,female,False,5,False,2,Artist,74,74,86,84,79,78,100
1195,Bailey,Peterson,bailey.peterson.1195@gslingacademy.com,female,False,1,False,4,Artist,72,96,78,82,78,75,85
1196,Shelby,Crawford,shelby.crawford.1196@gslingacademy.com,female,True,3,False,2,Artist,70,63,82,80,86,66,84
1197,Priscilla,Cooper,priscilla.cooper.1197@gslingacademy.com,female,False,3,False,0,Artist,89,67,77,68,66,74,87
1198,Kaden,Mccormick,kaden.mccormick.1198@gslingacademy.com,male,False,3,False,4,Artist,75,45,87,89,100,89,97
1199,Lee,Schneider,lee.schneider.1199@gslingacademy.com,male,False,4,False,1,Artist,80,94,75,66,77,91,66
1200,Delilah,Banks,delilah.banks.1200@gslingacademy.com,female,False,4,False,3,Artist,86,77,62,85,82,84,64
1201,Anthony,Campos,anthony.campos.1201@gslingacademy.com,male,False,5,False,10,Unknown,84,77,65,65,80,74,76
1202,Kelly,Wade,kelly.wade.1202@gslingacademy.com,female,False,2,False,26,Unknown,93,100,67,78,72,80,84
1203,Stanley,Gutierrez,stanley.gutierrez.1203@gslingacademy.com,male,False,6,False,25,Unknown,94,68,94,85,81,74,72
1204,Clinton,Randolph,clinton.randolph.1204@gslingacademy.com,male,False,1,False,7,Unknown,80,61,100,65,87,64,61
1205,Lisa,Burns,lisa.burns.1205@gslingacademy.com,female,False,3,True,31,Unknown,90,93,91,80,86,69,62
1206,Kelly,Farley,kelly.farley.1206@gslingacademy.com,female,False,1,False,21,Unknown,65,70,78,98,80,66,65
1207,Kimberly,Kelly,kimberly.kelly.1207@gslingacademy.com,female,False,4,False,32,Unknown,80,78,86,80,64,68,100
1208,Melissa,Lee,melissa.lee.1208@gslingacademy.com,female,False,3,False,21,Unknown,95,72,79,86,87,81,62
1209,Rhonda,Davenport,rhonda.davenport.1209@gslingacademy.com,female,False,1,True,5,Unknown,75,91,80,93,74,93,65
1210,Chelsea,Craig,chelsea.craig.1210@gslingacademy.com,female,False,7,False,34,Unknown,88,94,80,63,68,77,64
1211,James,Dawson,james.dawson.1211@gslingacademy.com,male,False,3,False,28,Unknown,73,67,70,71,65,73,87
1212,Natalie,Robinson,natalie.robinson.1212@gslingacademy.com,female,False,5,False,3,Unknown,78,79,73,96,64,93,85
1213,Alexandra,Gibson,alexandra.gibson.1213@gslingacademy.com,female,False,1,False,4,Unknown,91,93,72,61,61,87,95
1214,Robert,Hill,robert.hill.1214@gslingacademy.com,male,False,2,False,24,Unknown,96,66,69,65,72,84,77
1215,Beth,Bell,beth.bell.1215@gslingacademy.com,female,False,1,False,19,Unknown,68,96,64,70,74,63,75
1216,Jennifer,Miller,jennifer.miller.1216@gslingacademy.com,female,False,2,False,9,Unknown,69,62,82,89,81,72,71
1217,Lisa,Ware,lisa.ware.1217@gslingacademy.com,female,False,4,False,7,Unknown,77,95,98,69,60,89,71
1218,Amanda,Williamson,amanda.williamson.1218@gslingacademy.com,female,False,4,False,26,Unknown,82,70,80,70,96,69,86
1219,Michael,Miller,michael.miller.1219@gslingacademy.com,male,False,6,True,27,Unknown,99,97,64,90,87,68,69
1220,Tanya,Nichols,tanya.nichols.1220@gslingacademy.com,female,False,4,True,22,Unknown,69,91,82,99,94,75,74
1221,Courtney,Perry,courtney.perry.1221@gslingacademy.com,female,False,3,False,3,Unknown,86,92,79,73,73,61,60
1222,Elizabeth,Robinson,elizabeth.robinson.1222@gslingacademy.com,female,False,5,False,18,Unknown,91,100,84,72,84,90,82
1223,Matthew,Newman,matthew.newman.1223@gslingacademy.com,male,False,0,True,13,Unknown,96,71,88,74,80,92,65
1224,Anita,Moore,anita.moore.1224@gslingacademy.com,female,False,0,True,17,Unknown,66,99,85,90,76,64,95
1225,Michael,Rivas,michael.rivas.1225@gslingacademy.com,male,True,4,True,33,Unknown,88,66,96,82,65,76,79
1226,Ryan,Smith,ryan.smith.1226@gslingacademy.com,male,False,1,False,12,Unknown,92,64,77,61,76,72,87
1227,Amy,Peterson,amy.peterson.1227@gslingacademy.com,female,False,5,False,22,Unknown,89,94,67,68,69,92,76
1228,Fernando,Sexton,fernando.sexton.1228@gslingacademy.com,male,False,1,False,9,Unknown,97,96,66,96,71,97,66
1229,Jeremy,Barnes,jeremy.barnes.1229@gslingacademy.com,male,False,2,False,20,Unknown,68,100,89,75,84,78,90
1230,Christopher,Wolfe,christopher.wolfe.1230@gslingacademy.com,male,False,2,True,5,Unknown,68,69,86,87,72,80,93
1231,Victoria,Donaldson,victoria.donaldson.1231@gslingacademy.com,female,False,3,True,28,Unknown,65,90,75,96,91,93,85
1232,Steven,Walker,steven.walker.1232@gslingacademy.com,male,False,5,False,26,Unknown,70,77,91,96,100,89,67
1233,Matthew,Guzman,matthew.guzman.1233@gslingacademy.com,male,False,5,False,0,Unknown,99,86,68,94,97,77,92
1234,Theresa,Tucker,theresa.tucker.1234@gslingacademy.com,female,True,1,False,27,Unknown,66,71,94,72,96,70,63
1235,Christopher,Perez,christopher.perez.1235@gslingacademy.com,male,False,7,False,9,Unknown,62,64,65,86,67,94,68
1236,John,Conley,john.conley.1236@gslingacademy.com,male,False,2,False,30,Unknown,82,74,77,95,81,76,91
1237,Nathan,Riley,nathan.riley.1237@gslingacademy.com,male,False,3,False,35,Unknown,85,85,92,86,99,86,93
1238,Nicholas,Sanders,nicholas.sanders.1238@gslingacademy.com,male,True,2,False,16,Unknown,79,68,63,72,81,67,67
1239,Adam,Kane,adam.kane.1239@gslingacademy.com,male,False,3,False,19,Unknown,97,94,81,97,79,86,63
1240,Kevin,Camacho,kevin.camacho.1240@gslingacademy.com,male,False,0,False,25,Unknown,85,70,73,95,100,70,94
1241,Anthony,Cox,anthony.cox.1241@gslingacademy.com,male,False,4,False,31,Unknown,81,95,76,60,61,98,77
1242,Sarah,Oconnor,sarah.oconnor.1242@gslingacademy.com,female,False,1,False,2,Unknown,81,92,94,77,84,63,64
1243,Joel,Hicks,joel.hicks.1243@gslingacademy.com,male,False,2,False,35,Unknown,85,87,87,90,91,91,99
1244,Nancy,Jones,nancy.jones.1244@gslingacademy.com,female,True,0,False,22,Unknown,63,60,92,88,90,68,100
1245,Andrea,Walters,andrea.walters.1245@gslingacademy.com,female,True,5,False,25,Unknown,86,76,81,83,81,70,65
1246,David,Wright,david.wright.1246@gslingacademy.com,male,False,3,False,8,Unknown,96,81,95,78,79,65,86
1247,Anthony,Oconnor,anthony.oconnor.1247@gslingacademy.com,male,False,3,False,4,Unknown,75,69,85,73,79,93,74
1248,Kenneth,Flores,kenneth.flores.1248@gslingacademy.com,male,False,5,False,32,Unknown,79,91,62,87,80,65,94
1249,Ryan,Hull,ryan.hull.1249@gslingacademy.com,male,False,1,True,14,Unknown,95,98,98,83,77,93,83
1250,Christopher,Rios,christopher.rios.1250@gslingacademy.com,male,False,2,False,26,Unknown,65,77,66,100,88,77,62
1251,Francis,Nelson,francis.nelson.1251@gslingacademy.com,male,False,10,False,33,Unknown,81,64,67,74,65,94,96
1252,Sheila,Sosa,sheila.sosa.1252@gslingacademy.com,female,False,2,False,30,Unknown,61,70,89,97,60,79,79
1253,Kristen,Adams,kristen.adams.1253@gslingacademy.com,female,False,5,True,21,Unknown,77,72,81,63,69,73,80
1254,Patrick,Everett,patrick.everett.1254@gslingacademy.com,male,False,3,False,32,Unknown,99,94,94,62,68,79,68
1255,Carla,Parker,carla.parker.1255@gslingacademy.com,female,False,7,False,14,Unknown,73,69,94,78,76,63,71
1256,Eric,Moran,eric.moran.1256@gslingacademy.com,male,False,7,True,4,Unknown,94,79,92,100,93,63,98
1257,Lance,Salazar,lance.salazar.1257@gslingacademy.com,male,False,2,False,7,Unknown,66,83,77,91,84,74,62
1258,James,Castro,james.castro.1258@gslingacademy.com,male,False,5,False,3,Unknown,81,61,75,65,90,92,80
1259,Autumn,Hernandez,autumn.hernandez.1259@gslingacademy.com,female,False,5,False,25,Unknown,79,70,71,95,79,77,68
1260,Jason,Hernandez,jason.hernandez.1260@gslingacademy.com,male,False,6,False,19,Unknown,90,79,90,73,76,68,95
1261,Lori,Ryan,lori.ryan.1261@gslingacademy.com,female,False,3,False,13,Unknown,89,87,63,83,64,85,72
1262,Douglas,Watson,douglas.watson.1262@gslingacademy.com,male,False,5,False,15,Unknown,63,84,60,85,91,83,84
1263,Manuel,Barrett,manuel.barrett.1263@gslingacademy.com,male,False,3,True,10,Unknown,100,98,71,100,71,92,63
1264,Julie,Zamora,julie.zamora.1264@gslingacademy.com,female,False,6,True,1,Unknown,76,82,93,98,98,60,65
1265,Whitney,Miller,whitney.miller.1265@gslingacademy.com,female,False,3,False,21,Unknown,97,89,94,91,95,70,75
1266,Tamara,Olson,tamara.olson.1266@gslingacademy.com,female,False,8,False,15,Unknown,81,80,85,93,68,75,90
1267,Dawn,Poole,dawn.poole.1267@gslingacademy.com,female,False,2,False,13,Unknown,60,75,70,96,63,82,80
1268,Cynthia,Williams,cynthia.williams.1268@gslingacademy.com,female,False,3,False,2,Unknown,69,98,77,63,88,64,60
1269,Robert,Heath,robert.heath.1269@gslingacademy.com,male,False,2,False,25,Unknown,72,91,68,79,98,71,89
1270,Phyllis,Schneider,phyllis.schneider.1270@gslingacademy.com,female,True,4,False,26,Unknown,71,87,63,73,89,77,66
1271,Mark,Davis,mark.davis.1271@gslingacademy.com,male,False,2,False,32,Unknown,87,83,74,61,81,72,98
1272,Justin,Douglas,justin.douglas.1272@gslingacademy.com,male,False,2,False,35,Unknown,96,92,98,100,94,93,86
1273,Theodore,Williams,theodore.williams.1273@gslingacademy.com,male,False,3,False,30,Unknown,96,89,73,75,99,89,71
1274,Lindsay,Brady,lindsay.brady.1274@gslingacademy.com,female,False,3,False,16,Unknown,99,70,74,65,99,74,62
1275,Meredith,Reed,meredith.reed.1275@gslingacademy.com,female,True,3,False,28,Unknown,95,80,64,97,85,94,60
1276,David,Brown,david.brown.1276@gslingacademy.com,male,True,4,False,2,Unknown,80,62,84,95,71,85,87
1277,Michelle,Ortiz,michelle.ortiz.1277@gslingacademy.com,female,False,1,False,7,Unknown,85,62,77,62,80,88,83
1278,Tammy,Hernandez,tammy.hernandez.1278@gslingacademy.com,female,False,2,False,4,Unknown,60,91,85,67,98,61,64
1279,Jennifer,Guerra,jennifer.guerra.1279@gslingacademy.com,female,False,2,False,26,Unknown,76,85,67,60,100,63,64
1280,Joshua,Parker,joshua.parker.1280@gslingacademy.com,male,False,2,False,16,Unknown,90,89,98,70,79,60,92
1281,David,Madden,david.madden.1281@gslingacademy.com,male,False,5,False,26,Unknown,90,75,67,85,64,95,96
1282,William,Brennan,william.brennan.1282@gslingacademy.com,male,False,1,False,5,Unknown,79,95,81,67,66,71,66
1283,Sean,Wagner,sean.wagner.1283@gslingacademy.com,male,False,6,True,14,Unknown,65,89,79,95,71,61,62
1284,Douglas,Hayes,douglas.hayes.1284@gslingacademy.com,male,False,8,True,12,Unknown,76,75,74,67,76,82,79
1285,Bethany,French,bethany.french.1285@gslingacademy.com,female,False,2,True,6,Unknown,99,77,88,60,93,61,96
1286,Lauren,Morrow,lauren.morrow.1286@gslingacademy.com,female,False,3,False,16,Unknown,72,79,95,68,75,70,88
1287,Thomas,Nelson,thomas.nelson.1287@gslingacademy.com,male,False,2,False,21,Unknown,100,77,74,61,81,96,96
1288,Jeffery,Kelley,jeffery.kelley.1288@gslingacademy.com,male,False,4,False,29,Unknown,86,68,65,64,95,82,87
1289,Hayley,Case,hayley.case.1289@gslingacademy.com,female,False,2,False,20,Unknown,87,68,66,83,92,81,80
1290,Phillip,Nelson,phillip.nelson.1290@gslingacademy.com,male,False,3,False,10,Unknown,76,61,68,88,86,87,66
1291,Richard,Gibson,richard.gibson.1291@gslingacademy.com,male,False,1,False,24,Unknown,88,84,61,61,79,62,99
1292,Gregory,Jones,gregory.jones.1292@gslingacademy.com,male,False,6,False,18,Unknown,91,61,95,82,77,87,95
1293,Andrea,Baker,andrea.baker.1293@gslingacademy.com,female,False,4,False,2,Unknown,61,66,78,79,79,96,81
1294,Robert,Holmes,robert.holmes.1294@gslingacademy.com,male,False,5,True,16,Unknown,87,89,60,66,79,81,65
1295,Alyssa,Gallagher,alyssa.gallagher.1295@gslingacademy.com,female,False,2,False,11,Unknown,71,98,66,65,78,81,82
1296,Mark,Brown,mark.brown.1296@gslingacademy.com,male,False,2,True,35,Unknown,100,88,98,90,93,95,98
1297,Austin,Dunn,austin.dunn.1297@gslingacademy.com,male,False,1,False,25,Unknown,84,94,65,74,92,81,79
1298,Thomas,Stone,thomas.stone.1298@gslingacademy.com,male,False,0,False,27,Unknown,68,95,66,65,89,84,100
1299,William,Dean,william.dean.1299@gslingacademy.com,male,True,0,False,30,Unknown,90,83,72,77,99,84,67
1300,Diane,Spears,diane.spears.1300@gslingacademy.com,female,False,0,True,8,Unknown,78,81,71,91,79,79,75
1301,Betty,Nash,betty.nash.1301@gslingacademy.com,female,False,1,False,10,Unknown,71,72,65,65,65,67,97
1302,Todd,Howard,todd.howard.1302@gslingacademy.com,male,False,6,False,35,Unknown,91,96,100,95,100,94,95
1303,Mary,Mccormick,mary.mccormick.1303@gslingacademy.com,female,False,3,False,27,Unknown,84,80,75,63,71,86,63
1304,Kelly,Rivera,kelly.rivera.1304@gslingacademy.com,female,False,2,False,22,Unknown,88,86,82,89,81,61,83
1305,Stacey,Wilson,stacey.wilson.1305@gslingacademy.com,female,False,3,False,21,Unknown,67,67,62,80,61,61,82
1306,Anthony,Gomez,anthony.gomez.1306@gslingacademy.com,male,False,2,False,23,Unknown,99,98,70,73,63,62,88
1307,John,Henderson,john.henderson.1307@gslingacademy.com,male,False,1,True,33,Unknown,97,76,99,85,98,62,97
1308,Thomas,Hernandez,thomas.hernandez.1308@gslingacademy.com,male,False,1,True,9,Unknown,66,65,82,96,87,87,63
1309,Alexander,Fowler,alexander.fowler.1309@gslingacademy.com,male,False,2,False,25,Unknown,82,84,93,70,99,66,80
1310,Andrew,Wong,andrew.wong.1310@gslingacademy.com,male,False,1,False,33,Unknown,81,91,71,79,98,69,75
1311,Bobby,Valdez,bobby.valdez.1311@gslingacademy.com,male,True,1,False,24,Unknown,97,80,67,71,75,96,100
1312,Shannon,Graham,shannon.graham.1312@gslingacademy.com,female,False,1,False,9,Unknown,95,72,99,67,83,78,65
1313,Deborah,Moore,deborah.moore.1313@gslingacademy.com,female,False,2,False,8,Unknown,92,99,93,82,97,70,79
1314,Justin,Kelly,justin.kelly.1314@gslingacademy.com,male,False,1,False,21,Unknown,100,67,100,65,67,92,67
1315,Ashley,Craig,ashley.craig.1315@gslingacademy.com,female,False,3,False,30,Unknown,60,67,94,74,71,98,74
1316,Nicole,Mcdonald,nicole.mcdonald.1316@gslingacademy.com,female,False,7,False,11,Unknown,60,92,82,65,82,91,67
1317,Christopher,Ramirez,christopher.ramirez.1317@gslingacademy.com,male,True,3,False,21,Unknown,95,91,63,83,75,73,74
1318,Kevin,Ryan,kevin.ryan.1318@gslingacademy.com,male,False,4,False,29,Unknown,74,95,82,61,70,88,92
1319,Noah,Mcdaniel,noah.mcdaniel.1319@gslingacademy.com,male,False,3,False,3,Unknown,71,70,60,84,87,87,64
1320,Timothy,Booth,timothy.booth.1320@gslingacademy.com,male,False,2,False,34,Unknown,93,70,74,78,94,75,96
1321,Madison,Callahan,madison.callahan.1321@gslingacademy.com,female,False,4,False,25,Unknown,87,68,84,92,96,88,60
1322,Connor,Olson,connor.olson.1322@gslingacademy.com,male,False,10,False,11,Unknown,94,92,76,74,65,96,87
1323,Laura,Walker,laura.walker.1323@gslingacademy.com,female,False,0,False,5,Unknown,96,67,74,90,75,95,83
1324,Beth,Bonilla,beth.bonilla.1324@gslingacademy.com,female,False,2,False,26,Unknown,64,65,97,96,80,80,78
1325,Jennifer,Cummings,jennifer.cummings.1325@gslingacademy.com,female,False,2,True,6,Unknown,97,78,99,88,69,98,60
1326,Annette,Logan,annette.logan.1326@gslingacademy.com,female,False,3,True,24,Unknown,80,66,77,81,99,99,83
1327,Lance,Nelson,lance.nelson.1327@gslingacademy.com,male,False,2,True,35,Unknown,91,94,97,97,100,88,99
1328,Victoria,Garcia,victoria.garcia.1328@gslingacademy.com,female,False,1,True,14,Unknown,66,68,87,70,77,76,89
1329,Austin,Matthews,austin.matthews.1329@gslingacademy.com,male,False,0,False,19,Unknown,83,79,91,62,63,76,93
1330,Joanna,Dominguez,joanna.dominguez.1330@gslingacademy.com,female,True,2,False,29,Unknown,74,68,71,60,97,64,63
1331,Brendan,Rivera,brendan.rivera.1331@gslingacademy.com,male,True,3,False,34,Unknown,65,78,82,65,100,92,64
1332,Sarah,Tucker,sarah.tucker.1332@gslingacademy.com,female,False,3,False,18,Unknown,67,60,87,73,92,82,70
1333,Jill,Armstrong,jill.armstrong.1333@gslingacademy.com,female,False,7,False,7,Unknown,94,65,96,77,83,75,98
1334,Joseph,Petersen,joseph.petersen.1334@gslingacademy.com,male,False,3,True,21,Unknown,89,100,89,65,91,83,61
1335,Chelsea,Taylor,chelsea.taylor.1335@gslingacademy.com,female,True,0,False,13,Unknown,62,88,87,90,84,88,95
1336,Rebecca,Carpenter,rebecca.carpenter.1336@gslingacademy.com,female,False,1,False,28,Unknown,88,93,92,70,90,94,85
1337,Richard,Burke,richard.burke.1337@gslingacademy.com,male,False,3,False,32,Unknown,79,78,69,80,72,71,88
1338,Donald,Contreras,donald.contreras.1338@gslingacademy.com,male,False,0,False,31,Unknown,60,88,75,94,87,82,79
1339,David,Mendoza,david.mendoza.1339@gslingacademy.com,male,False,1,False,4,Unknown,63,72,92,82,84,82,60
1340,Cindy,Hamilton,cindy.hamilton.1340@gslingacademy.com,female,False,5,False,27,Unknown,60,61,66,82,100,76,79
1341,Ross,Sanchez,ross.sanchez.1341@gslingacademy.com,male,False,2,False,25,Unknown,74,67,90,69,83,89,68
1342,Regina,Hernandez,regina.hernandez.1342@gslingacademy.com,female,False,3,False,6,Unknown,65,72,77,89,74,76,61
1343,Steven,Allen,steven.allen.1343@gslingacademy.com,male,False,1,False,29,Unknown,92,61,96,79,97,89,78
1344,Jillian,Dominguez,jillian.dominguez.1344@gslingacademy.com,female,False,3,True,35,Unknown,90,87,100,98,91,98,96
1345,Brittany,Spencer,brittany.spencer.1345@gslingacademy.com,female,False,6,False,5,Unknown,88,99,71,85,82,94,90
1346,Andrew,Hunter,andrew.hunter.1346@gslingacademy.com,male,False,2,False,29,Unknown,60,65,86,66,61,99,89
1347,Brittany,Simmons,brittany.simmons.1347@gslingacademy.com,female,False,2,False,29,Unknown,75,96,61,73,60,77,81
1348,Ronnie,Nguyen,ronnie.nguyen.1348@gslingacademy.com,male,False,3,False,26,Unknown,84,74,74,67,72,99,65
1349,Brandon,Oliver,brandon.oliver.1349@gslingacademy.com,male,False,2,True,30,Unknown,78,89,95,71,68,71,69
1350,David,Vazquez,david.vazquez.1350@gslingacademy.com,male,False,2,False,13,Unknown,86,66,77,74,84,72,95
1351,Jessica,Ferrell,jessica.ferrell.1351@gslingacademy.com,female,False,1,True,3,Unknown,60,70,61,63,61,71,73
1352,Mark,Stevens,mark.stevens.1352@gslingacademy.com,male,False,0,False,30,Unknown,60,71,91,83,93,88,97
1353,Scott,Tate,scott.tate.1353@gslingacademy.com,male,False,3,False,7,Unknown,67,60,99,60,82,81,63
1354,Brent,Burton,brent.burton.1354@gslingacademy.com,male,False,1,False,8,Unknown,89,62,79,60,93,77,73
1355,Nancy,Fowler,nancy.fowler.1355@gslingacademy.com,female,False,3,True,11,Unknown,86,66,84,86,74,91,66
1356,Sean,Erickson,sean.erickson.1356@gslingacademy.com,male,False,1,False,18,Unknown,62,73,95,68,61,60,68
1357,Jessica,Smith,jessica.smith.1357@gslingacademy.com,female,False,3,False,33,Unknown,88,75,83,74,76,72,61
1358,Michelle,Dixon,michelle.dixon.1358@gslingacademy.com,female,False,1,False,26,Unknown,85,64,98,68,70,63,77
1359,Justin,Brooks,justin.brooks.1359@gslingacademy.com,male,False,7,False,3,Unknown,93,74,98,100,62,83,87
1360,Christie,Lane,christie.lane.1360@gslingacademy.com,female,False,3,False,35,Unknown,99,85,98,91,86,97,85
1361,Amanda,Edwards,amanda.edwards.1361@gslingacademy.com,female,False,3,True,27,Unknown,76,72,97,65,87,93,84
1362,Martin,Garcia,martin.garcia.1362@gslingacademy.com,male,False,2,False,2,Unknown,62,74,98,97,72,72,95
1363,Roberto,Martin,roberto.martin.1363@gslingacademy.com,male,False,5,False,15,Unknown,69,81,83,68,76,90,95
1364,John,Jensen,john.jensen.1364@gslingacademy.com,male,False,7,True,18,Unknown,76,80,93,74,73,63,81
1365,Jeremy,Ward,jeremy.ward.1365@gslingacademy.com,male,False,2,False,10,Unknown,85,90,61,94,86,79,90
1366,Rachel,Williams,rachel.williams.1366@gslingacademy.com,female,False,10,False,15,Unknown,62,63,94,74,75,86,100
1367,Alyssa,Miller,alyssa.miller.1367@gslingacademy.com,female,False,2,False,21,Unknown,73,98,72,100,77,62,69
1368,Lisa,Best,lisa.best.1368@gslingacademy.com,female,False,1,False,28,Unknown,60,64,84,64,66,96,99
